test_object,true_type,classified_as,decision_value,material_name,rigidity,glossiness,decision_value_norm,Glossiness,Rigidity,Enviroment_Map,Texture,init_rot,end_rot,Force,disp_scale,disp_depth,glossID,rigidID,type_truncted,type8way,detail
601,1,1,12.94088282,"matte_rigid_uffizi_uffizi_[84, 0, 0]_[-36, 37, -48]_None_1.652_2_1",rigid,matte,0.351280101,matte,rigid,uffizi,uffizi,"[84, 0, 0]","[-36, 37, -48]",None,1.652,2,1,0,3,5,5
502,1,1,12.94387156,"matte_soft_lobby_lobby_[88, 0, 0]_[88, 0, 0]_CHARGE_0.932_0_1",soft,matte,0.351390198,matte,soft,lobby,lobby,"[88, 0, 0]","[88, 0, 0]",CHARGE,0.932,0,1,1,4,-5,-5
522,1,1,12.951366,"matte_soft_gothicManor_gothicManor_[8, 0, 0]_[8, 0, 0]_VORTEX_1.329_1_1",soft,matte,0.351666274,matte,soft,gothicManor,gothicManor,"[8, 0, 0]","[8, 0, 0]",VORTEX,1.329,1,1,1,4,-5,-5
733,1,1,12.99005562,"matte_rigid_gothicManor_gothicManor_[27, 0, 0]_[-55, 46, 0]_None_0.841_0_1",rigid,matte,0.353091498,matte,rigid,gothicManor,gothicManor,"[27, 0, 0]","[-55, 46, 0]",None,0.841,0,1,0,3,5,5
681,1,1,13.02996837,"matte_rigid_machineShop_machineShop_[88, 0, 0]_[50, 48, -47]_None_1.686_2_1",rigid,matte,0.354561779,matte,rigid,machineShop,machineShop,"[88, 0, 0]","[50, 48, -47]",None,1.686,2,1,0,3,5,5
607,1,1,13.11353534,"matte_rigid_uffizi_uffizi_[54, 0, 0]_[-40, 32, 35]_None_1.556_1_1",rigid,matte,0.357640166,matte,rigid,uffizi,uffizi,"[54, 0, 0]","[-40, 32, 35]",None,1.556,1,1,0,3,5,5
724,1,1,13.13015262,"matte_rigid_gothicManor_gothicManor_[7, 0, 0]_[56, -33, 0]_None_1.385_1_1",rigid,matte,0.358252303,matte,rigid,gothicManor,gothicManor,"[7, 0, 0]","[56, -33, 0]",None,1.385,1,1,0,3,5,5
707,1,1,13.19527769,"matte_rigid_lobby_lobby_[66, 0, 0]_[39, 0, 0]_None_1.596_1_1",rigid,matte,0.36065134,matte,rigid,lobby,lobby,"[66, 0, 0]","[39, 0, 0]",None,1.596,1,1,0,3,5,5
570,1,1,13.295551,"matte_soft_castel_castel_[34, 0, 0]_[34, 0, 0]_MAGNET_1.36_0_1",soft,matte,0.364345145,matte,soft,castel,castel,"[34, 0, 0]","[34, 0, 0]",MAGNET,1.36,0,1,1,4,-5,-5
408,1,1,13.31120506,"matte_soft_uffizi_uffizi_[59, 0, 0]_[59, 0, 0]_MAGNET_1.902_2_1",soft,matte,0.3649218,matte,soft,uffizi,uffizi,"[59, 0, 0]","[59, 0, 0]",MAGNET,1.902,2,1,1,4,-5,-5
680,1,1,13.42531474,"matte_rigid_machineShop_machineShop_[9, 0, 0]_[43, -46, 53]_None_1.132_0_1",rigid,matte,0.369125301,matte,rigid,machineShop,machineShop,"[9, 0, 0]","[43, -46, 53]",None,1.132,0,1,0,3,5,5
746,1,1,13.5417402,"matte_rigid_galileo_galileo_[40, 0, 0]_[-45, 43, 52]_None_1.891_2_1",rigid,matte,0.373414109,matte,rigid,galileo,galileo,"[40, 0, 0]","[-45, 43, 52]",None,1.891,2,1,0,3,5,5
479,1,1,13.56195839,"matte_soft_rnl_rnl_[0, 0, 0]_[0, 0, 0]_VORTEX_1.882_1_1",soft,matte,0.374158894,matte,soft,rnl,rnl,"[0, 0, 0]","[0, 0, 0]",VORTEX,1.882,1,1,1,4,-5,-5
401,1,1,13.56233506,"matte_soft_uffizi_uffizi_[8, 0, 0]_[8, 0, 0]_WIND_0.894_0_1",soft,matte,0.37417277,matte,soft,uffizi,uffizi,"[8, 0, 0]","[8, 0, 0]",WIND,0.894,0,1,1,4,-5,-5
528,1,1,13.57213043,"matte_soft_gothicManor_gothicManor_[57, 0, 0]_[57, 0, 0]_DRAG_1.65_2_1",soft,matte,0.374533605,matte,soft,gothicManor,gothicManor,"[57, 0, 0]","[57, 0, 0]",DRAG,1.65,2,1,1,4,-5,-5
774,1,1,13.65800353,"matte_rigid_castel_castel_[41, 0, 0]_[-47, 56, -35]_None_1.69_1_1",rigid,matte,0.377696945,matte,rigid,castel,castel,"[41, 0, 0]","[-47, 56, -35]",None,1.69,1,1,0,3,5,5
740,1,1,13.70128475,"matte_rigid_galileo_galileo_[90, 0, 0]_[33, 38, -47]_None_1.686_1_1",rigid,matte,0.379291311,matte,rigid,galileo,galileo,"[90, 0, 0]","[33, 38, -47]",None,1.686,1,1,0,3,5,5
530,1,1,13.81075573,"matte_soft_gothicManor_gothicManor_[55, 0, 0]_[55, 0, 0]_GUIDE_1.937_1_1",soft,matte,0.383323934,matte,soft,gothicManor,gothicManor,"[55, 0, 0]","[55, 0, 0]",GUIDE,1.937,1,1,1,4,-5,-5
726,1,1,13.9161897,"matte_rigid_gothicManor_gothicManor_[48, 0, 0]_[43, 55, -48]_None_1.858_1_1",rigid,matte,0.387207845,matte,rigid,gothicManor,gothicManor,"[48, 0, 0]","[43, 55, -48]",None,1.858,1,1,0,3,5,5
468,1,1,13.94276651,"matte_soft_rnl_rnl_[73, 0, 0]_[73, 0, 0]_FORCE_0.951_0_1",soft,matte,0.388186865,matte,soft,rnl,rnl,"[73, 0, 0]","[73, 0, 0]",FORCE,0.951,0,1,1,4,-5,-5
415,1,1,13.94506813,"matte_soft_uffizi_uffizi_[2, 0, 0]_[2, 0, 0]_CHARGE_1.88_2_1",soft,matte,0.388271651,matte,soft,uffizi,uffizi,"[2, 0, 0]","[2, 0, 0]",CHARGE,1.88,2,1,1,4,-5,-5
451,1,1,14.03956515,"matte_soft_royalEsp_royalEsp_[5, 0, 0]_[5, 0, 0]_FLUID_1.746_2_1",soft,matte,0.391752673,matte,soft,royalEsp,royalEsp,"[5, 0, 0]","[5, 0, 0]",FLUID,1.746,2,1,1,4,-5,-5
603,1,1,14.04504371,"matte_rigid_uffizi_uffizi_[71, 0, 0]_[50, 43, 48]_None_1.966_1_1",rigid,matte,0.391954489,matte,rigid,uffizi,uffizi,"[71, 0, 0]","[50, 43, 48]",None,1.966,1,1,0,3,5,5
481,1,1,14.04665402,"matte_soft_machineShop_machineShop_[9, 0, 0]_[9, 0, 0]_LENNARDJ_1.954_2_1",soft,matte,0.392013808,matte,soft,machineShop,machineShop,"[9, 0, 0]","[9, 0, 0]",LENNARDJ,1.954,2,1,1,4,-5,-5
592,1,1,14.0726387,"matte_soft_abandoned_abandoned_[33, 0, 0]_[33, 0, 0]_MAGNET_1.721_2_1",soft,matte,0.392971015,matte,soft,abandoned,abandoned,"[33, 0, 0]","[33, 0, 0]",MAGNET,1.721,2,1,1,4,-5,-5
533,1,1,14.07444956,"matte_soft_gothicManor_gothicManor_[49, 0, 0]_[49, 0, 0]_TURBULENCE_1.382_1_1",soft,matte,0.393037723,matte,soft,gothicManor,gothicManor,"[49, 0, 0]","[49, 0, 0]",TURBULENCE,1.382,1,1,1,4,-5,-5
457,1,1,14.09041942,"matte_soft_royalEsp_royalEsp_[25, 0, 0]_[25, 0, 0]_MAGNET_1.252_0_1",soft,matte,0.39362601,matte,soft,royalEsp,royalEsp,"[25, 0, 0]","[25, 0, 0]",MAGNET,1.252,0,1,1,4,-5,-5
784,1,1,14.17280508,"matte_rigid_abandoned_abandoned_[62, 0, 0]_[-29, 52, 0]_None_1.707_2_1",rigid,matte,0.396660882,matte,rigid,abandoned,abandoned,"[62, 0, 0]","[-29, 52, 0]",None,1.707,2,1,0,3,5,5
758,1,1,14.1898632,"matte_rigid_galileo_galileo_[12, 0, 0]_[-52, 56, 0]_None_1.503_1_1",rigid,matte,0.397289258,matte,rigid,galileo,galileo,"[12, 0, 0]","[-52, 56, 0]",None,1.503,1,1,0,3,5,5
787,1,1,14.22917876,"matte_rigid_abandoned_abandoned_[5, 0, 0]_[-51, -43, 0]_None_1.242_0_1",rigid,matte,0.39873754,matte,rigid,abandoned,abandoned,"[5, 0, 0]","[-51, -43, 0]",None,1.242,0,1,0,3,5,5
561,1,1,14.23712211,"matte_soft_castel_castel_[89, 0, 0]_[89, 0, 0]_DRAG_1.56_1_1",soft,matte,0.399030152,matte,soft,castel,castel,"[89, 0, 0]","[89, 0, 0]",DRAG,1.56,1,1,1,4,-5,-5
697,1,1,14.26143464,"matte_rigid_machineShop_machineShop_[26, 0, 0]_[-58, 0, 0]_None_1.847_2_1",rigid,matte,0.399925762,matte,rigid,machineShop,machineShop,"[26, 0, 0]","[-58, 0, 0]",None,1.847,2,1,0,3,5,5
640,1,1,14.27598454,"matte_rigid_royalEsp_royalEsp_[87, 0, 0]_[-51, 35, -37]_None_1.891_1_1",rigid,matte,0.400461742,matte,rigid,royalEsp,royalEsp,"[87, 0, 0]","[-51, 35, -37]",None,1.891,1,1,0,3,5,5
420,1,1,14.41616748,"matte_soft_uenoShrine_uenoShrine_[90, 0, 0]_[90, 0, 0]_VORTEX_1.564_2_1",soft,matte,0.405625714,matte,soft,uenoShrine,uenoShrine,"[90, 0, 0]","[90, 0, 0]",VORTEX,1.564,2,1,1,4,-5,-5
523,1,1,14.43735884,"matte_soft_gothicManor_gothicManor_[70, 0, 0]_[70, 0, 0]_LENNARDJ_1.714_1_1",soft,matte,0.406406348,matte,soft,gothicManor,gothicManor,"[70, 0, 0]","[70, 0, 0]",LENNARDJ,1.714,1,1,1,4,-5,-5
558,1,1,14.43871742,"matte_soft_galileo_galileo_[15, 0, 0]_[15, 0, 0]_FORCE_1.278_1_1",soft,matte,0.406456394,matte,soft,galileo,galileo,"[15, 0, 0]","[15, 0, 0]",FORCE,1.278,1,1,1,4,-5,-5
462,1,1,14.47207587,"matte_soft_rnl_rnl_[87, 0, 0]_[87, 0, 0]_WIND_1.714_1_1",soft,matte,0.407685232,matte,soft,rnl,rnl,"[87, 0, 0]","[87, 0, 0]",WIND,1.714,1,1,1,4,-5,-5
754,1,1,14.48132666,"matte_rigid_galileo_galileo_[2, 0, 0]_[53, 0, -52]_None_1.242_1_1",rigid,matte,0.408026007,matte,rigid,galileo,galileo,"[2, 0, 0]","[53, 0, -52]",None,1.242,1,1,0,3,5,5
458,1,1,14.48847546,"matte_soft_royalEsp_royalEsp_[20, 0, 0]_[20, 0, 0]_GUIDE_1.959_2_1",soft,matte,0.40828935,matte,soft,royalEsp,royalEsp,"[20, 0, 0]","[20, 0, 0]",GUIDE,1.959,2,1,1,4,-5,-5
720,1,1,14.50688849,"matte_rigid_gothicManor_gothicManor_[89, 0, 0]_[54, 52, -49]_None_1.101_0_1",rigid,matte,0.408967637,matte,rigid,gothicManor,gothicManor,"[89, 0, 0]","[54, 52, -49]",None,1.101,0,1,0,3,5,5
749,1,1,14.60077543,"matte_rigid_galileo_galileo_[37, 0, 0]_[-33, 29, 42]_None_1.942_2_1",rigid,matte,0.412426186,matte,rigid,galileo,galileo,"[37, 0, 0]","[-33, 29, 42]",None,1.942,2,1,0,3,5,5
404,1,1,14.64802807,"matte_soft_uffizi_uffizi_[67, 0, 0]_[67, 0, 0]_GUIDE_1.983_2_1",soft,matte,0.414166849,matte,soft,uffizi,uffizi,"[67, 0, 0]","[67, 0, 0]",GUIDE,1.983,2,1,1,4,-5,-5
744,1,1,14.67650111,"matte_rigid_galileo_galileo_[61, 0, 0]_[0, 38, -53]_None_1.413_1_1",rigid,matte,0.415215721,matte,rigid,galileo,galileo,"[61, 0, 0]","[0, 38, -53]",None,1.413,1,1,0,3,5,5
507,1,1,14.69813946,"matte_soft_lobby_lobby_[59, 0, 0]_[59, 0, 0]_CHARGE_1.12_0_1",soft,matte,0.416012821,matte,soft,lobby,lobby,"[59, 0, 0]","[59, 0, 0]",CHARGE,1.12,0,1,1,4,-5,-5
713,1,1,14.74360228,"matte_rigid_lobby_lobby_[35, 0, 0]_[41, 49, -36]_None_1.148_0_1",rigid,matte,0.417687552,matte,rigid,lobby,lobby,"[35, 0, 0]","[41, 49, -36]",None,1.148,0,1,0,3,5,5
666,1,1,14.81545426,"matte_rigid_rnl_rnl_[7, 0, 0]_[-29, 47, 39]_None_1.497_0_1",rigid,matte,0.42033439,matte,rigid,rnl,rnl,"[7, 0, 0]","[-29, 47, 39]",None,1.497,0,1,0,3,5,5
521,1,1,14.95224893,"matte_soft_gothicManor_gothicManor_[88, 0, 0]_[88, 0, 0]_CHARGE_1.541_2_1",soft,matte,0.425373547,matte,soft,gothicManor,gothicManor,"[88, 0, 0]","[88, 0, 0]",CHARGE,1.541,2,1,1,4,-5,-5
741,1,1,15.00514374,"matte_rigid_galileo_galileo_[7, 0, 0]_[47, -29, 36]_None_1.346_1_1",rigid,matte,0.427322053,matte,rigid,galileo,galileo,"[7, 0, 0]","[47, -29, 36]",None,1.346,1,1,0,3,5,5
578,1,1,15.0286671,"matte_soft_castel_castel_[15, 0, 0]_[15, 0, 0]_DRAG_1.252_0_1",soft,matte,0.428188591,matte,soft,castel,castel,"[15, 0, 0]","[15, 0, 0]",DRAG,1.252,0,1,1,4,-5,-5
695,1,1,15.03870394,"matte_rigid_machineShop_machineShop_[36, 0, 0]_[34, -40, 0]_None_0.949_0_1",rigid,matte,0.428558322,matte,rigid,machineShop,machineShop,"[36, 0, 0]","[34, -40, 0]",None,0.949,0,1,0,3,5,5
612,1,1,15.07558036,"matte_rigid_uffizi_uffizi_[46, 0, 0]_[-47, -58, -52]_None_1.373_0_1",rigid,matte,0.429916753,matte,rigid,uffizi,uffizi,"[46, 0, 0]","[-47, -58, -52]",None,1.373,0,1,0,3,5,5
702,1,1,15.09921692,"matte_rigid_lobby_lobby_[84, 0, 0]_[-49, -56, -44]_None_1.145_0_1",rigid,matte,0.430787461,matte,rigid,lobby,lobby,"[84, 0, 0]","[-49, -56, -44]",None,1.145,0,1,0,3,5,5
474,1,1,15.10677421,"matte_soft_rnl_rnl_[40, 0, 0]_[40, 0, 0]_DRAG_1.714_1_1",soft,matte,0.431065852,matte,soft,rnl,rnl,"[40, 0, 0]","[40, 0, 0]",DRAG,1.714,1,1,1,4,-5,-5
709,1,1,15.12680063,"matte_rigid_lobby_lobby_[56, 0, 0]_[31, 0, -52]_None_0.968_0_1",rigid,matte,0.431803573,matte,rigid,lobby,lobby,"[56, 0, 0]","[31, 0, -52]",None,0.968,0,1,0,3,5,5
717,1,1,15.22412776,"matte_rigid_lobby_lobby_[2, 0, 0]_[-57, 0, -49]_None_1.847_2_1",rigid,matte,0.435388849,matte,rigid,lobby,lobby,"[2, 0, 0]","[-57, 0, -49]",None,1.847,2,1,0,3,5,5
682,1,1,15.23083287,"matte_rigid_machineShop_machineShop_[88, 0, 0]_[34, 50, 48]_None_0.969_0_1",rigid,matte,0.435635847,matte,rigid,machineShop,machineShop,"[88, 0, 0]","[34, 50, 48]",None,0.969,0,1,0,3,5,5
718,1,1,15.24047583,"matte_rigid_lobby_lobby_[18, 0, 0]_[-36, -28, 51]_None_1.831_2_1",rigid,matte,0.435991069,matte,rigid,lobby,lobby,"[18, 0, 0]","[-36, -28, 51]",None,1.831,2,1,0,3,5,5
798,1,1,15.26077151,"matte_rigid_abandoned_abandoned_[11, 0, 0]_[-56, 39, 0]_None_1.149_0_1",rigid,matte,0.436738708,matte,rigid,abandoned,abandoned,"[11, 0, 0]","[-56, 39, 0]",None,1.149,0,1,0,3,5,5
706,1,1,15.28543026,"matte_rigid_lobby_lobby_[67, 0, 0]_[34, -30, -56]_None_1.324_0_1",rigid,matte,0.437647072,matte,rigid,lobby,lobby,"[67, 0, 0]","[34, -30, -56]",None,1.324,0,1,0,3,5,5
431,1,1,15.29405812,"matte_soft_uenoShrine_uenoShrine_[6, 0, 0]_[6, 0, 0]_GUIDE_1.924_2_1",soft,matte,0.4379649,matte,soft,uenoShrine,uenoShrine,"[6, 0, 0]","[6, 0, 0]",GUIDE,1.924,2,1,1,4,-5,-5
671,1,1,15.34736245,"matte_rigid_rnl_rnl_[49, 0, 0]_[0, 33, -38]_None_1.001_0_1",rigid,matte,0.439928491,matte,rigid,rnl,rnl,"[49, 0, 0]","[0, 33, -38]",None,1.001,0,1,0,3,5,5
510,1,1,15.35790872,"matte_soft_lobby_lobby_[53, 0, 0]_[53, 0, 0]_DRAG_0.899_0_1",soft,matte,0.440316988,matte,soft,lobby,lobby,"[53, 0, 0]","[53, 0, 0]",DRAG,0.899,0,1,1,4,-5,-5
604,1,1,15.38563461,"matte_rigid_uffizi_uffizi_[70, 0, 0]_[-32, 39, -53]_None_1.366_1_1",rigid,matte,0.441338337,matte,rigid,uffizi,uffizi,"[70, 0, 0]","[-32, 39, -53]",None,1.366,1,1,0,3,5,5
757,1,1,15.46437315,"matte_rigid_galileo_galileo_[14, 0, 0]_[33, -39, -52]_None_1.08_0_1",rigid,matte,0.444238858,matte,rigid,galileo,galileo,"[14, 0, 0]","[33, -39, -52]",None,1.08,0,1,0,3,5,5
711,1,1,15.55418219,"matte_rigid_lobby_lobby_[49, 0, 0]_[-37, 47, -47]_None_0.846_0_1",rigid,matte,0.447547187,matte,rigid,lobby,lobby,"[49, 0, 0]","[-37, 47, -47]",None,0.846,0,1,0,3,5,5
519,1,1,15.56023663,"matte_soft_lobby_lobby_[17, 0, 0]_[17, 0, 0]_FLUID_1.97_1_1",soft,matte,0.447770217,matte,soft,lobby,lobby,"[17, 0, 0]","[17, 0, 0]",FLUID,1.97,1,1,1,4,-5,-5
694,1,1,15.57412384,"matte_rigid_machineShop_machineShop_[38, 0, 0]_[-50, 39, 0]_None_1.626_1_1",rigid,matte,0.448281785,matte,rigid,machineShop,machineShop,"[38, 0, 0]","[-50, 39, 0]",None,1.626,1,1,0,3,5,5
432,1,1,15.61144278,"matte_soft_uenoShrine_uenoShrine_[52, 0, 0]_[52, 0, 0]_DRAG_1.554_2_1",soft,matte,0.449656517,matte,soft,uenoShrine,uenoShrine,"[52, 0, 0]","[52, 0, 0]",DRAG,1.554,2,1,1,4,-5,-5
748,1,1,15.73160273,"matte_rigid_galileo_galileo_[38, 0, 0]_[0, 0, -28]_None_1.539_2_1",rigid,matte,0.454082894,matte,rigid,galileo,galileo,"[38, 0, 0]","[0, 0, -28]",None,1.539,2,1,0,3,5,5
573,1,1,15.7394091,"matte_soft_castel_castel_[29, 0, 0]_[29, 0, 0]_MAGNET_1.8_1_1",soft,matte,0.45437046,matte,soft,castel,castel,"[29, 0, 0]","[29, 0, 0]",MAGNET,1.8,1,1,1,4,-5,-5
712,1,1,15.74701528,"matte_rigid_lobby_lobby_[49, 0, 0]_[-31, 33, 38]_None_0.856_0_1",rigid,matte,0.454650652,matte,rigid,lobby,lobby,"[49, 0, 0]","[-31, 33, 38]",None,0.856,0,1,0,3,5,5
410,1,1,15.74813544,"matte_soft_uffizi_uffizi_[46, 0, 0]_[46, 0, 0]_LENNARDJ_1.8_2_1",soft,matte,0.454691916,matte,soft,uffizi,uffizi,"[46, 0, 0]","[46, 0, 0]",LENNARDJ,1.8,2,1,1,4,-5,-5
460,1,1,15.83294576,"matte_soft_rnl_rnl_[90, 0, 0]_[90, 0, 0]_GUIDE_1.283_1_1",soft,matte,0.457816105,matte,soft,rnl,rnl,"[90, 0, 0]","[90, 0, 0]",GUIDE,1.283,1,1,1,4,-5,-5
449,1,1,16.00812498,"matte_soft_royalEsp_royalEsp_[64, 0, 0]_[64, 0, 0]_FLUID_1.976_2_1",soft,matte,0.464269248,matte,soft,royalEsp,royalEsp,"[64, 0, 0]","[64, 0, 0]",FLUID,1.976,2,1,1,4,-5,-5
759,1,1,16.12506834,"matte_rigid_galileo_galileo_[0, 0, 0]_[-58, -57, 0]_None_1.228_0_1",rigid,matte,0.468577134,matte,rigid,galileo,galileo,"[0, 0, 0]","[-58, -57, 0]",None,1.228,0,1,0,3,5,5
503,1,1,16.17907255,"matte_soft_lobby_lobby_[87, 0, 0]_[87, 0, 0]_VORTEX_1.404_0_1",soft,matte,0.470566507,matte,soft,lobby,lobby,"[87, 0, 0]","[87, 0, 0]",VORTEX,1.404,0,1,1,4,-5,-5
613,1,1,16.24508172,"matte_rigid_uffizi_uffizi_[44, 0, 0]_[36, 42, -31]_None_0.872_0_1",rigid,matte,0.472998112,matte,rigid,uffizi,uffizi,"[44, 0, 0]","[36, 42, -31]",None,0.872,0,1,0,3,5,5
785,1,1,16.27803982,"matte_rigid_abandoned_abandoned_[57, 0, 0]_[0, 47, -47]_None_1.704_2_1",rigid,matte,0.474212201,matte,rigid,abandoned,abandoned,"[57, 0, 0]","[0, 47, -47]",None,1.704,2,1,0,3,5,5
593,1,1,16.36257316,"matte_soft_abandoned_abandoned_[27, 0, 0]_[27, 0, 0]_FLUID_1.79_2_1",soft,matte,0.477326188,matte,soft,abandoned,abandoned,"[27, 0, 0]","[27, 0, 0]",FLUID,1.79,2,1,1,4,-5,-5
646,1,1,16.42245019,"matte_rigid_royalEsp_royalEsp_[70, 0, 0]_[0, 46, 0]_None_1.911_1_1",rigid,matte,0.4795319,matte,rigid,royalEsp,royalEsp,"[70, 0, 0]","[0, 46, 0]",None,1.911,1,1,0,3,5,5
536,1,1,16.42289049,"matte_soft_gothicManor_gothicManor_[43, 0, 0]_[43, 0, 0]_TURBULENCE_0.886_0_1",soft,matte,0.47954812,matte,soft,gothicManor,gothicManor,"[43, 0, 0]","[43, 0, 0]",TURBULENCE,0.886,0,1,1,4,-5,-5
685,1,1,16.49261073,"matte_rigid_machineShop_machineShop_[63, 0, 0]_[44, 38, -39]_None_1.905_2_1",rigid,matte,0.48211643,matte,rigid,machineShop,machineShop,"[63, 0, 0]","[44, 38, -39]",None,1.905,2,1,0,3,5,5
513,1,1,16.52725837,"matte_soft_lobby_lobby_[40, 0, 0]_[40, 0, 0]_CHARGE_1.521_1_1",soft,matte,0.483392758,matte,soft,lobby,lobby,"[40, 0, 0]","[40, 0, 0]",CHARGE,1.521,1,1,1,4,-5,-5
675,1,1,16.65892443,"matte_rigid_rnl_rnl_[29, 0, 0]_[-41, -37, 0]_None_1.053_0_1",rigid,matte,0.48824299,matte,rigid,rnl,rnl,"[29, 0, 0]","[-41, -37, 0]",None,1.053,0,1,0,3,5,5
490,1,1,16.6650891,"matte_soft_machineShop_machineShop_[57, 0, 0]_[57, 0, 0]_VORTEX_1.152_0_1",soft,matte,0.48847008,matte,soft,machineShop,machineShop,"[57, 0, 0]","[57, 0, 0]",VORTEX,1.152,0,1,1,4,-5,-5
409,1,1,16.93014382,"matte_soft_uffizi_uffizi_[47, 0, 0]_[47, 0, 0]_TURBULENCE_0.845_0_1",soft,matte,0.498234,matte,soft,uffizi,uffizi,"[47, 0, 0]","[47, 0, 0]",TURBULENCE,0.845,0,1,1,4,-5,-5
586,1,1,16.96273413,"matte_soft_abandoned_abandoned_[67, 0, 0]_[67, 0, 0]_VORTEX_0.943_0_1",soft,matte,0.499434542,matte,soft,abandoned,abandoned,"[67, 0, 0]","[67, 0, 0]",VORTEX,0.943,0,1,1,4,-5,-5
562,1,1,17.01665955,"matte_soft_castel_castel_[78, 0, 0]_[78, 0, 0]_DRAG_1.844_1_1",soft,matte,0.501421013,matte,soft,castel,castel,"[78, 0, 0]","[78, 0, 0]",DRAG,1.844,1,1,1,4,-5,-5
752,1,1,17.06986558,"matte_rigid_galileo_galileo_[24, 0, 0]_[46, -40, 40]_None_1.118_0_1",rigid,matte,0.503380983,matte,rigid,galileo,galileo,"[24, 0, 0]","[46, -40, 40]",None,1.118,0,1,0,3,5,5
511,1,1,17.12828946,"matte_soft_lobby_lobby_[45, 0, 0]_[45, 0, 0]_CHARGE_1.769_1_1",soft,matte,0.505533166,matte,soft,lobby,lobby,"[45, 0, 0]","[45, 0, 0]",CHARGE,1.769,1,1,1,4,-5,-5
467,1,1,17.1402954,"matte_soft_rnl_rnl_[75, 0, 0]_[75, 0, 0]_FORCE_0.841_0_1",soft,matte,0.505975433,matte,soft,rnl,rnl,"[75, 0, 0]","[75, 0, 0]",FORCE,0.841,0,1,1,4,-5,-5
471,1,1,17.17782895,"matte_soft_rnl_rnl_[53, 0, 0]_[53, 0, 0]_DRAG_0.865_0_1",soft,matte,0.50735807,matte,soft,rnl,rnl,"[53, 0, 0]","[53, 0, 0]",DRAG,0.865,0,1,1,4,-5,-5
525,1,1,17.19977255,"matte_soft_gothicManor_gothicManor_[62, 0, 0]_[62, 0, 0]_CHARGE_1.277_0_1",soft,matte,0.508166415,matte,soft,gothicManor,gothicManor,"[62, 0, 0]","[62, 0, 0]",CHARGE,1.277,0,1,1,4,-5,-5
615,1,1,17.28148362,"matte_rigid_uffizi_uffizi_[29, 0, 0]_[-34, -28, -50]_None_1.928_2_1",rigid,matte,0.511176436,matte,rigid,uffizi,uffizi,"[29, 0, 0]","[-34, -28, -50]",None,1.928,2,1,0,3,5,5
696,1,1,17.28926422,"matte_rigid_machineShop_machineShop_[31, 0, 0]_[-41, 42, -28]_None_0.848_0_1",rigid,matte,0.511463053,matte,rigid,machineShop,machineShop,"[31, 0, 0]","[-41, 42, -28]",None,0.848,0,1,0,3,5,5
497,1,1,17.46946772,"matte_soft_machineShop_machineShop_[2, 0, 0]_[2, 0, 0]_CHARGE_1.386_1_1",soft,matte,0.518101277,matte,soft,machineShop,machineShop,"[2, 0, 0]","[2, 0, 0]",CHARGE,1.386,1,1,1,4,-5,-5
440,1,1,17.47459879,"matte_soft_royalEsp_royalEsp_[84, 0, 0]_[84, 0, 0]_WIND_1.735_1_1",soft,matte,0.518290292,matte,soft,royalEsp,royalEsp,"[84, 0, 0]","[84, 0, 0]",WIND,1.735,1,1,1,4,-5,-5
795,1,1,17.49903855,"matte_rigid_abandoned_abandoned_[23, 0, 0]_[-38, 48, 54]_None_1.205_1_1",rigid,matte,0.519190589,matte,rigid,abandoned,abandoned,"[23, 0, 0]","[-38, 48, 54]",None,1.205,1,1,0,3,5,5
743,1,1,17.62672984,"matte_rigid_galileo_galileo_[68, 0, 0]_[41, 0, 0]_None_1.365_0_1",rigid,matte,0.5238944,matte,rigid,galileo,galileo,"[68, 0, 0]","[41, 0, 0]",None,1.365,0,1,0,3,5,5
517,1,1,17.75044098,"matte_soft_lobby_lobby_[21, 0, 0]_[21, 0, 0]_VORTEX_0.85_0_1",soft,matte,0.528451594,matte,soft,lobby,lobby,"[21, 0, 0]","[21, 0, 0]",VORTEX,0.85,0,1,1,4,-5,-5
548,1,1,17.79642156,"matte_soft_galileo_galileo_[52, 0, 0]_[52, 0, 0]_VORTEX_0.927_0_1",soft,matte,0.530145398,matte,soft,galileo,galileo,"[52, 0, 0]","[52, 0, 0]",VORTEX,0.927,0,1,1,4,-5,-5
463,1,1,17.96038335,"matte_soft_rnl_rnl_[87, 0, 0]_[87, 0, 0]_GUIDE_1.54_2_1",soft,matte,0.536185319,matte,soft,rnl,rnl,"[87, 0, 0]","[87, 0, 0]",GUIDE,1.54,2,1,1,4,-5,-5
475,1,1,18.01112873,"matte_soft_rnl_rnl_[29, 0, 0]_[29, 0, 0]_LENNARDJ_1.225_1_1",soft,matte,0.538054646,matte,soft,rnl,rnl,"[29, 0, 0]","[29, 0, 0]",LENNARDJ,1.225,1,1,1,4,-5,-5
482,1,1,18.04966485,"matte_soft_machineShop_machineShop_[9, 0, 0]_[9, 0, 0]_FLUID_1.478_1_1",soft,matte,0.539474215,matte,soft,machineShop,machineShop,"[9, 0, 0]","[9, 0, 0]",FLUID,1.478,1,1,1,4,-5,-5
687,1,1,18.08298706,"matte_rigid_machineShop_machineShop_[58, 0, 0]_[-38, 48, 57]_None_1.295_0_1",rigid,matte,0.540701718,matte,rigid,machineShop,machineShop,"[58, 0, 0]","[-38, 48, 57]",None,1.295,0,1,0,3,5,5
